V1	sum
k101_83987	43
k101_83988	35
k101_83992	113
k101_83994	370
k101_84001	143
k101_84003	1217
k101_84009	60
k101_84011	367
k101_84012	40
k101_84014	207
k101_8402	93
k101_84035	229
k101_84052	180
k101_84053	229
k101_84057	502
k101_84058	495
k101_84064	67
k101_84075	1805
k101_84087	39
k101_8409	1896
k101_84107	1061
k101_84108	45
k101_84121	40
k101_84124	252
k101_8413	55
k101_84140	65
k101_84148	42
k101_84152	347
k101_84158	51
k101_84163	442
k101_8418	211
k101_84189	102
k101_84191	53
k101_84197	110
k101_8420	458
k101_84204	30
k101_84206	98
k101_84207	24
k101_8421	37
k101_84216	239
k101_84219	48
k101_84237	70819
k101_84259	39
k101_84266	3515
k101_84268	225
k101_84271	241
k101_8428	56
k101_84283	138
k101_84289	284
k101_84292	295
k101_84309	34
k101_84326	281
k101_8433	59416
k101_84335	124
k101_84338	29
k101_8434	257
k101_84340	59
k101_84343	118
k101_84349	161
k101_8435	602
k101_84371	72
k101_84387	179
k101_8439	273
k101_84392	37
k101_84394	49
k101_8440	255
k101_84401	653
k101_84410	71
k101_84418	462
k101_84425	96
k101_84428	481
k101_8443	191
k101_84434	224
k101_84444	453
k101_84450	2468
k101_84452	99
k101_84466	64
k101_84467	122
k101_84471	138
k101_84479	317
k101_84482	77
k101_8449	57
k101_84492	54
k101_84495	100
k101_84507	86
k101_84513	639
k101_84521	328
k101_84538	156
k101_84544	68
k101_84545	207
k101_8455	1643
k101_84550	42
k101_84561	97
k101_84572	64
k101_84580	65
k101_84581	64
k101_84582	77
k101_8459	484
k101_84595	297
k101_846	84
k101_84601	117
k101_84602	65
k101_84604	29
k101_84608	148
k101_84611	81
k101_84612	267
k101_84621	170
k101_84625	111
k101_84628	189
k101_84632	4709
k101_84634	46
k101_84636	343
k101_8465	546
k101_84668	2630
k101_84670	71
k101_84676	109
k101_84679	23
k101_84682	3324
k101_84693	265
k101_84699	119
k101_8470	205
k101_84717	1168
k101_8472	112
k101_84721	6520
k101_8473	69
k101_84731	560
k101_84746	512
k101_84756	225
k101_8476	52
k101_84780	120
k101_84788	293
k101_84794	339
k101_84795	160
k101_84797	49
k101_84801	26352
k101_84805	175
k101_84811	33
k101_84814	174
k101_84819	76
k101_84835	23
k101_84836	58
k101_84845	26
k101_84847	85
k101_84851	282
k101_84861	4711
k101_84862	39
k101_84865	210
k101_84870	97
k101_84872	153
k101_8488	93
k101_84889	42
k101_8489	259
k101_84891	839
k101_84892	2909
k101_84900	118
k101_84902	203
k101_84905	112
k101_84908	104
k101_8491	159
k101_84911	40
k101_8492	88
k101_84933	202
k101_84934	187
k101_84937	73
k101_84940	33
k101_84941	22
k101_84944	10083
k101_84949	39
k101_84962	105
k101_8498	274
k101_84997	31
k101_84999	116
k101_850	478
k101_8500	53
k101_85006	81
k101_85008	69
k101_85009	65
k101_85015	27
k101_85019	181988
k101_85022	235
k101_85028	367
k101_8503	258
k101_85048	3596
k101_85050	51
k101_85051	31
k101_85061	240
k101_85064	41
k101_85075	35
k101_85077	411
k101_85085	49
k101_85098	266
k101_85110	673
k101_85113	90
k101_8512	25
k101_85128	275
k101_85130	282
k101_8514	119
k101_85144	47
k101_85150	459
k101_85156	203
k101_8517	48
k101_85173	439
k101_85175	44
k101_85181	30
k101_8520	126
k101_8521	16
k101_85217	34
k101_85222	3178
k101_85223	109
k101_85251	113
k101_85262	75
k101_85269	175
k101_85276	433
k101_85278	231
k101_85291	119
k101_85299	182
k101_85302	384
k101_85304	1075
k101_85316	150
k101_8532	38
k101_85324	1863
k101_85329	125
k101_85330	30
k101_85337	87
k101_85338	52
k101_85341	73
k101_85342	46
k101_85345	49
k101_85347	134
k101_85349	49
k101_85350	99
k101_85351	28
k101_85354	77
k101_85356	1367
k101_85360	91
k101_85365	28
k101_8537	365
k101_85372	40
k101_85374	1060
k101_85383	314
k101_8539	832
k101_854	59
k101_8541	289
k101_85417	26
k101_85419	32
k101_85429	26
k101_85432	65
k101_8547	324
k101_85472	92
k101_85473	62
k101_85476	302
k101_85478	438
k101_85486	63
k101_85494	76
k101_8551	2392
k101_85511	218
k101_85515	246
k101_85519	237
k101_8552	926
k101_8553	197
k101_85530	72
k101_85543	25
k101_85548	42
k101_85560	91
k101_85580	42
k101_85590	594
k101_85591	34
k101_85599	135
k101_856	233
k101_8560	738
k101_85603	50
k101_85609	656
k101_85615	800
k101_85624	124
k101_85626	334
k101_85636	9619
k101_85648	194
k101_85657	439
k101_85659	103
k101_85661	25
k101_85666	415
k101_85671	108
k101_85675	126
k101_85688	205
k101_85696	53
k101_85698	222
k101_8570	36
k101_85710	343
k101_8574	54
k101_85745	85
k101_85755	213
k101_85756	103
k101_8577	126
k101_85770	57
k101_85782	49
k101_85785	39
k101_85794	166
k101_85799	169
k101_85800	43
k101_85801	137
k101_85809	133
k101_85821	269
k101_85822	67
k101_85826	32
k101_85843	1616
k101_8585	70
k101_8586	1366
k101_8588	213
k101_8589	220
k101_85903	144
k101_85908	30
k101_85914	174
k101_85933	323
k101_85935	21
k101_85945	67
k101_85948	76
k101_85956	64
k101_8596	59
k101_85962	87
k101_85969	215
k101_8599	72
k101_85991	439
k101_85993	224
k101_85999	48
k101_86005	36
k101_8601	289
k101_86010	361
k101_86029	133
k101_86036	93
k101_86044	180
k101_86063	45
k101_86066	35
k101_86069	55
k101_86070	49
k101_86072	1040
k101_86073	156
k101_86088	740
k101_8609	31
k101_86091	252
k101_86108	114
k101_86111	1947
k101_86112	71
k101_86139	53
k101_86140	48
k101_86146	40
k101_8615	244
k101_86173	63
k101_86174	96
k101_86183	59
k101_86184	73
k101_86209	435
k101_8621	308
k101_86212	57
k101_86214	52
k101_86217	32
k101_86227	21340
k101_86243	68
k101_86247	612
k101_8627	209
k101_86271	59
k101_86274	59
k101_86278	28
k101_86292	73
k101_86293	43
k101_8630	147
k101_86302	24
k101_86303	107
k101_86309	226
k101_8632	235
k101_86322	36
k101_86325	70
k101_86329	143
k101_86330	62
k101_86333	280
k101_86343	53352
k101_8636	593
k101_86375	681
k101_86402	1747
k101_86415	77
k101_8642	28
k101_86427	66
k101_86431	143
k101_86447	976
k101_86453	78
k101_86458	28
k101_86467	316
k101_86484	136
k101_8649	159432
k101_86498	5369
k101_86500	1169
k101_86507	109
k101_8651	110
k101_86510	134
k101_86515	58
k101_86516	53
k101_86519	28850
k101_8652	195
k101_86528	282
k101_86531	193
k101_8654	49
k101_86544	58
k101_8655	110
k101_86553	81
k101_86557	58
k101_86558	48
k101_86565	191
k101_86588	132
k101_86589	26134
k101_86596	166
k101_86600	145
k101_86602	77
k101_8661	149
k101_86610	79
k101_8662	2187
k101_86626	62
k101_86627	280
k101_86629	432
k101_86635	121
k101_86641	212
k101_8665	86
k101_86665	995
k101_86666	391
k101_86673	1143
k101_86686	42
k101_8669	521
k101_86698	187
k101_86702	50
k101_86703	128
k101_86711	169
k101_86759	209
k101_86775	1508
k101_86777	729
k101_86778	94
k101_86784	255
k101_868	624
k101_8680	77
k101_86807	253178
k101_86812	111
k101_86829	75
k101_8683	17419
k101_86834	35
k101_86839	66
k101_86853	179
k101_8686	2593
k101_86860	93
k101_86864	246
k101_86865	53
k101_86868	117
k101_86870	113
k101_86883	104
k101_86885	66
k101_86887	35
k101_8689	48
k101_8690	835
k101_86900	109
k101_86905	137
k101_86918	568
k101_86920	28
k101_8693	206
k101_86931	54
k101_86935	71
k101_86940	83
k101_8695	1585
k101_86954	106
k101_86957	57
k101_8696	11771
k101_86968	97
k101_86976	660
k101_86988	437
k101_86990	129
k101_86993	140
k101_8700	274
k101_87006	304
k101_8701	197
k101_87015	3473
k101_8702	87
k101_87020	47
k101_87024	301
k101_87036	63
k101_87045	187
k101_87046	494
k101_87054	38
k101_87068	409
k101_87074	33
k101_87078	81
k101_87093	126
k101_87097	68
k101_8710	159
k101_87103	124
k101_8713	312
k101_87132	4287
k101_87134	548
k101_87141	763
k101_8715	187
k101_87155	273
k101_8716	21
k101_87169	31
k101_87182	68
k101_87186	50
k101_8719	961
k101_87191	179
k101_87194	439
k101_8720	142
k101_87201	71
k101_87208	804
k101_87224	28
k101_87240	652
k101_87257	123
k101_87262	22
k101_87267	346
k101_87276	57
k101_87278	213
k101_87279	56
k101_87281	125
k101_87284	166
k101_87287	34
k101_87288	167
k101_87303	302
k101_87304	2811
k101_87305	41
k101_87309	28
k101_87312	157
k101_87314	202
k101_8732	352
k101_87324	19
k101_87327	139
k101_8733	1114
k101_87331	100
k101_87332	42
k101_87333	140
k101_87357	547
k101_87358	196
k101_87360	59
k101_87365	1867
k101_8737	147
k101_87371	201
k101_87376	22170
k101_87389	57
k101_87397	231
k101_874	750
k101_8740	272
k101_87401	22
k101_87405	180
k101_8741	857
k101_8743	1468
k101_87432	134
k101_8747	184
k101_87488	69
k101_87498	64976
k101_8753	64
k101_87538	88
k101_87543	169
k101_87545	75
k101_87551	1422
k101_87554	3119
k101_87557	445
k101_8756	771
k101_87572	162
k101_87585	226
k101_87594	884
k101_87601	40
k101_87604	85
k101_87616	27
k101_87626	39
k101_8763	71
k101_87631	34
k101_87634	123
k101_8764	1018
k101_87641	98
k101_87647	44
k101_87658	107
k101_8767	7758
k101_87677	135
k101_87684	141
k101_87685	103
k101_87702	860
k101_87703	1289
k101_87706	23
k101_8771	53
k101_87713	66
k101_87716	145
k101_87722	246
k101_87729	67
k101_87735	30
k101_87739	96
k101_87740	46
k101_8775	162
k101_87754	165
k101_87760	55
k101_87762	315
k101_8777	255
k101_87777	672
k101_87784	56
k101_87785	59
k101_87789	103
k101_87792	31
k101_87793	179
k101_87794	153
k101_878	160
k101_87809	123
k101_8781	272
k101_87810	140
k101_87815	22
k101_8782	114
k101_87822	513
k101_87823	28
k101_87828	159
k101_87830	118
k101_87833	161
k101_87840	141
k101_87842	161
k101_87850	158
k101_87854	68
k101_87857	367
k101_87865	400
k101_8787	9188
k101_87873	47
k101_87890	248
k101_8790	108
k101_87900	385
k101_87909	71
k101_87914	58
k101_87921	26
k101_87922	339
k101_87932	52
k101_87938	66
k101_87943	270
k101_87953	147
k101_87958	656
k101_8796	775
k101_87975	1325
k101_87987	159
k101_87996	4521
k101_87998	133
k101_88001	205
k101_88014	42
k101_88022	60
k101_88026	3519
k101_88027	278
k101_8803	56
k101_88032	165
k101_88035	121
k101_88046	73
k101_88048	178
k101_88049	191
k101_88053	339
k101_88064	2001
k101_88067	154
k101_8807	34
k101_88070	187
k101_88071	125
k101_88073	346
k101_88080	89
k101_88090	131
k101_881	35
k101_8810	159
k101_8811	594
k101_88116	20
k101_88119	66
k101_88136	65
k101_88140	63
k101_88151	146
k101_88154	70
k101_88164	376
k101_88166	78
k101_88180	104
k101_88190	35
k101_882	27
k101_88204	78
k101_88205	125
k101_88213	1098
k101_8826	98
k101_88266	77
k101_88267	481
k101_88278	11662
k101_88295	61
k101_88304	341
k101_88308	148
k101_88314	66
k101_88317	74
k101_88332	316
k101_88337	389
k101_88338	6769
k101_88339	435
k101_88345	96
k101_88346	107
k101_88350	270
k101_88357	52
k101_8836	473
k101_88366	74
k101_88371	409
k101_88378	64
k101_88380	24
k101_88382	126
k101_88389	404
k101_88397	884
k101_8840	276
k101_88411	86
k101_88418	188
k101_88431	66
k101_88436	73
k101_88442	161
k101_88446	285
k101_88447	84
k101_88448	118584
k101_88450	77
k101_88454	31
k101_8846	638
k101_88475	52
k101_8848	1220
k101_88481	397
k101_88486	147500
k101_88489	317
k101_88502	38
k101_88512	212
k101_8854	1253
k101_88542	1493
k101_88544	166
k101_88545	82
k101_88548	509
k101_88551	144
k101_88559	53
k101_88563	63
k101_88567	6871
k101_88572	328
k101_88580	22
k101_88588	51
k101_8859	174
k101_88596	2597
k101_886	263
k101_8860	74
k101_88602	178
k101_88609	616
k101_8861	207
k101_88614	85
k101_8862	352
k101_88625	630
k101_8863	93
k101_88642	377
k101_88644	55065
k101_8865	46
k101_88661	4052
k101_88684	229
k101_8869	281033
k101_88700	38
k101_88716	363
k101_88724	394
k101_8874	77
k101_88740	64
k101_88750	59
k101_88753	101
k101_8876	31
k101_88771	31
k101_88800	178
k101_88803	44
k101_88805	156
k101_88813	160
k101_88818	54
k101_88820	46
k101_88831	84
k101_88833	107
k101_88835	3853
k101_88847	118
k101_88850	175
k101_88852	134
k101_88853	49
k101_88863	17
k101_88869	664
k101_8887	320
k101_88872	74
k101_88874	72
k101_88879	35
k101_88894	65
k101_88899	103
k101_889	838
k101_88906	77
k101_8891	52489
k101_88915	331
k101_88919	78
k101_88926	47
k101_88935	266
k101_88938	271
k101_88947	321
k101_88959	400
k101_88968	28
k101_8898	699
k101_88992	49
k101_89006	36
k101_89016	72
k101_89033	236
k101_89040	114
k101_8905	589
k101_89059	34
k101_89065	1137
k101_89071	141
k101_89077	236
k101_89081	190
k101_89106	76
k101_8911	272
k101_89110	34
k101_89115	282
k101_89123	874
k101_89124	113
k101_89128	463
k101_89130	591
k101_89145	65
k101_8915	92
k101_89151	2390
k101_89178	33
k101_8918	88
k101_89181	112
k101_89189	47
k101_89192	19
k101_89194	59
k101_89197	59
k101_89200	73
k101_89215	122
k101_89218	153
k101_89225	835
k101_89239	191
k101_8926	57
k101_89274	32
k101_89275	72
k101_89277	85
k101_89287	34
k101_8929	44
k101_89291	87
k101_89301	98
k101_89307	127
k101_8931	2716
k101_89313	33824
k101_89324	1673
k101_8933	68
k101_89334	161
k101_89340	51
k101_89369	115
k101_89378	128
k101_89388	237
k101_89407	47
k101_89413	188
k101_89428	25
k101_8943	20
k101_89430	156
k101_89441	43
k101_89443	108
k101_8945	1018
k101_89452	262
k101_89453	146
k101_89458	163
k101_89462	34
k101_89468	37
k101_89469	389
k101_8948	295
k101_89503	211
k101_89504	107
k101_89506	130
k101_89507	161
k101_89522	45
k101_89524	2777
k101_89525	150
k101_89533	39
k101_89548	59
k101_8955	109
k101_89558	40
k101_89559	37
k101_8957	81
k101_89575	216
k101_89582	167
k101_8959	229
k101_896	256
k101_89602	67
k101_89624	11945
k101_89629	152
k101_89633	29
k101_89636	373
k101_89642	37
k101_89658	65
k101_89659	197
k101_8967	1305
k101_89674	139
k101_89677	35
k101_8968	48
k101_89684	304
k101_89687	42
k101_89693	27
k101_89694	241
k101_89700	78
k101_89730	768
k101_89741	343
k101_89742	44
k101_89753	21
k101_89758	168
k101_89777	348
k101_8978	1132
k101_89783	30
k101_89786	85
k101_8979	541
k101_89802	50
k101_89805	22
k101_89808	245
k101_89813	44
k101_89818	76
k101_89823	501
k101_89827	158
k101_8983	88
k101_89834	26
k101_89835	62
k101_89842	384
k101_89846	85
k101_89849	239
k101_89855	234
k101_89856	124
k101_89858	4644
k101_8987	37
k101_89880	1078
k101_89881	153
k101_89889	33
k101_89894	98
k101_8990	91
k101_89906	39
k101_89911	878
k101_89912	2468
k101_89913	97
k101_89914	121
k101_89916	40266
k101_89928	43
k101_89929	100
k101_89931	31
k101_89933	4596
k101_89937	110
k101_89939	152
k101_89941	129
k101_89944	299
k101_89949	105
k101_8996	57
k101_89962	125
k101_89973	44
k101_89975	203
k101_89979	57
k101_89982	141
k101_89984	29
k101_8999	366
k101_89993	111
k101_89994	139
k101_900	119
k101_9000	265
k101_90016	640
k101_9002	920
k101_90032	402
k101_90036	304
k101_90038	33
k101_9005	133
k101_90052	44
k101_90054	38
k101_90060	40
k101_90063	27
k101_90069	78
k101_90070	139
k101_90075	42
k101_90093	303
k101_90109	240
k101_90119	1110
k101_9012	536
k101_90128	122
k101_90134	65
k101_90138	84
k101_9014	54
k101_90144	394
k101_90150	116
k101_90152	95744
k101_90156	175
k101_90160	58
k101_90171	26
k101_90183	180
k101_90191	899
k101_90194	228
k101_90197	43
k101_90199	342
k101_90205	939
k101_9021	141
k101_90222	270
k101_90226	134
k101_90227	65
k101_9023	174
k101_90236	240
k101_90242	94
k101_90245	69
k101_90246	63
k101_90248	49
k101_90249	197
k101_90252	259
k101_90261	88
k101_90264	2579
k101_90272	51
k101_9028	93
k101_90280	145
k101_90285	196
k101_90286	415
k101_90298	132
k101_90309	81
k101_90316	92
k101_90333	220
k101_90339	131
k101_9034	57
k101_90344	1637
k101_90356	84
k101_90358	230
k101_90359	238
k101_90363	481
k101_90364	18
k101_9037	37
k101_90370	307
k101_90371	134
k101_90372	1749
k101_9038	40
k101_90384	248
k101_90386	155
k101_9039	641
k101_90401	191
k101_90423	45
k101_90427	187
k101_90429	185
k101_9044	98
k101_90442	270
k101_90445	52
k101_90450	159
k101_90453	186
k101_9046	72
k101_90462	165
k101_9047	52
k101_90471	55
k101_90475	37
k101_90477	234
k101_90479	87
k101_90482	108
k101_9049	258
k101_90491	31
k101_9050	178
k101_90514	220
k101_90546	47
k101_9055	100
k101_90552	843
k101_90557	239
k101_90569	59
k101_90570	130
k101_90574	295
k101_9059	53
k101_90591	61
k101_906	333
k101_90600	153
k101_90601	55
k101_9061	568
k101_90611	1407
k101_90657	183
k101_90663	231
k101_90668	53
k101_90669	138
k101_90679	27
k101_90680	140
k101_90694	76
k101_90696	65
k101_90698	36
k101_90701	95
k101_90707	91
k101_90713	68
k101_90714	9019
k101_90722	54281
k101_90725	46
k101_90727	125
k101_90736	307
k101_90737	31
k101_90739	143
k101_90742	124
k101_90743	133
k101_90744	138
k101_9075	103
k101_90778	159
k101_90795	26
k101_90797	1254
k101_90805	298
k101_90807	71
k101_90809	86
k101_90812	704
k101_90837	575
k101_90840	71
k101_90842	319
k101_90858	105
k101_9087	266
k101_90870	1794
k101_90874	42
k101_9088	370
k101_90882	667
k101_90887	146
k101_90894	249
k101_90896	35
k101_90907	61
k101_90908	137
k101_90919	47
k101_90922	177
k101_90925	70
k101_90926	55
k101_90941	412
k101_90942	1131
k101_90958	94
k101_9096	264
k101_90969	55
k101_9097	39
k101_90978	73
k101_90980	176
k101_90982	246
k101_90983	740
k101_90987	29
k101_9099	56
k101_9100	170
k101_91002	48
k101_91006	330
k101_91010	33
k101_91014	47
k101_91026	650
k101_91032	170
k101_91039	998
k101_91044	17005
k101_9105	716
k101_9106	60
k101_9107	228
k101_9108	77
k101_91087	60
k101_91094	82
k101_911	286
k101_9112	524
k101_91124	423
k101_91125	21
k101_9113	110
k101_91142	92
k101_9116	43
k101_91166	2917
k101_91167	68
k101_91171	201
k101_91175	210
k101_9118	88
k101_91184	25
k101_91190	345
k101_91193	115
k101_91197	52
k101_91215	644
k101_91216	36
k101_9122	138
k101_91221	96
k101_91223	19
k101_91227	173
k101_91233	189
k101_91238	1643
k101_91248	143
k101_91252	595
k101_91253	563
k101_91254	94
k101_91258	58
k101_9126	99
k101_91267	711
k101_91273	42
k101_91274	134
k101_91280	208
k101_91283	33
k101_91284	26
k101_91287	31
k101_91310	463
k101_91313	131
k101_91327	74
k101_91331	96
k101_91338	169
k101_91352	142
k101_91364	112727
k101_91375	98
k101_91376	111
k101_91377	120
k101_91378	73
k101_9138	45
k101_91395	148
k101_9140	38
k101_91404	94
k101_91406	227
k101_91409	54
k101_91417	24
k101_91423	390
k101_91426	102
k101_91427	37
k101_91428	382
k101_91431	258
k101_91457	519
k101_91459	499
k101_91466	94
k101_9148	110
k101_91492	88
k101_91493	8711
k101_91494	127
k101_9150	306
k101_91500	934
k101_91505	49
k101_91516	187
k101_91524	46
k101_91531	352
k101_91538	137
k101_91545	185
k101_91549	296
k101_91558	83
k101_91559	506
k101_91560	32
k101_91589	128
k101_9159	137
k101_91597	152
k101_91604	285
k101_91610	559
k101_91612	30
k101_91615	94
k101_9162	57
k101_91636	149
k101_91637	58
k101_91646	31
k101_91658	56
k101_91682	46
k101_91688	190
k101_91695	34
k101_9171	175
k101_91713	146
k101_91716	94
k101_9172	32
k101_91726	523
k101_91737	159
k101_91740	31
k101_91742	53
k101_9176	319
k101_91768	56
k101_91800	25
k101_91802	171
k101_91803	39
k101_91813	146
k101_91824	508
k101_91826	68
k101_91827	29
k101_91829	61
k101_9183	503
k101_91834	152
k101_91837	314
k101_91843	366
k101_91850	60
k101_91851	198
k101_91854	47
k101_91855	28
k101_91860	362
k101_91862	27
k101_91864	127
k101_91867	413
k101_919	96
k101_91922	83
k101_91924	417
k101_9194	128
k101_91944	74
k101_91950	247
k101_91951	313
k101_91953	221
k101_91957	75
k101_91958	150
k101_91959	55
k101_91960	775
k101_91962	53
k101_91969	38
k101_9197	142
k101_91973	432
k101_91978	104
k101_9198	665
k101_91980	58
k101_91989	344
k101_91996	23
k101_92	263
k101_9200	151
k101_92006	487
k101_92020	844
k101_92024	668
k101_92025	29
k101_92030	43
k101_92035	489
k101_92041	214
k101_92044	27
k101_92053	274
k101_92061	29
k101_92062	82
k101_92065	118
k101_92077	30
k101_9208	177
k101_92086	400
k101_92102	58
k101_92104	32
k101_92109	59
k101_92118	9468
k101_92128	4853
k101_9213	297
k101_92144	94
k101_92149	237
k101_92153	118
k101_92167	39
k101_92172	35
k101_92174	134
k101_92178	143
k101_92196	72
k101_922	48
k101_92212	96
k101_92217	265
k101_9222	866
k101_9225	283
k101_92251	277
k101_92253	5535
k101_92254	50
k101_92261	327
k101_92263	372
k101_9227	179
k101_92273	108
k101_92280	237
k101_92290	160
k101_92291	184
k101_92292	199
k101_923	2811
k101_92314	70
k101_9232	152
k101_92322	52
k101_9233	549
k101_92338	237
k101_92339	37
k101_92347	734
k101_9236	23917
k101_92360	68
k101_92362	372
k101_92372	95
k101_92373	785
k101_92381	1413
k101_92386	162
k101_92389	328
k101_9239	103
k101_92396	60
k101_92397	95
k101_9240	55
k101_92417	30
k101_92419	283
k101_92424	40
k101_9243	37
k101_92431	22
k101_92432	96
k101_92445	73
k101_92446	94
k101_92455	37
k101_92457	226749
k101_92459	633
k101_92469	70
k101_92470	77
k101_92476	667
k101_92478	133
k101_92490	26
k101_92496	78
k101_925	670
k101_9250	393
k101_92505	26
k101_92509	177
k101_92519	70
k101_92527	146
k101_92534	32
k101_92543	42
k101_92546	110
k101_92547	13
k101_92549	52
k101_9255	221
